24 0.009143541598094
24 0.028185449425119
24 0.023384548384811
66 0.033156752434796
66 0.041755768524799
125 0.05371601105033
125 0.065027967722851
125 0.090357556201841
149 0.043498680074235
157 0.071864323854205
181 0.080218371946499
233 0.12471737710296
233 0.096589819790894
281 0.118384078324791
409 0.134123475619974
240 0.030388488237696
240 0.045039010811253
374 0.136845271986644
374 0.241505576462227
153 0.061057434170761
123 0.036741892680853
61 0.057427875355657
276 0.085899538648061
248 0.031612332359774
86 0.060884161587367
89 0.054477962892978
89 0.020801298986568
53 0.013726707194898
53 0.020633021613124
54 0.061185720084934
54 0.010149233395621
73 0.041646579735475
231 0.069774294924536
67 0.049240768498823
231 0.10417790334426
231 0.145853324342274
67 0.046563182930589
100 0.030726642189694
100 0.035975983961679
100 0.067263731565007
247 0.090660498287757
221 0.121244121916209
103 0.028485324237232
