3 0.01023326239051
3 0.014740856325923
4 0.055119719668467
4 0.038694904977958
4 0.020161590908456
8 0.016657126261056
8 0.025609019366046
9 0.026244797702671
9 0.016295971554495
9 0.020960659191218
24 0.025184334934622
37 0.040717679010695
37 0.045703085178277
41 0.036443647233264
47 0.033446230547154
47 0.047527731115141
47 0.022098335319899
48 0.033774223371539
48 0.037863194929893
48 0.031058691264085
48 0.048864408966317
48 0.029310179812936
54 0.017390662264128
55 0.038750464199432
109 0.079686529009066
146 0.077340891381524
145 0.163843687773943
145 0.100380738907308
145 0.093486191562816
152 0.085932635595185
178 0.060583710527094
178 0.079147974461591
178 0.043745845654189
213 0.088111426651736
222 0.119667783866339
231 0.053427315982274
228 0.043881458637
236 0.062199723892683
253 0.135811956977493
253 0.086700275273057
282 0.175346206503984
282 0.069046036012221
290 0.060231266600905
27 0.02292692330739
27 0.012250167344836
182 0.118281415013452
36 0.04059986684763
55 0.01949799123902
73 0.033199688802134
73 0.04867754127919
235 0.285317570989755
235 0.110207077507991
229 0.079434126170575
247 0.077898136411934
73 0.048088023526853
237 0.029316895128518
